TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Target
1919.1100000000001,72.0,150.0,1.0,44731.469999999994,1,14,2,2,0
1919.1100000000001,28.0,16.0,1.0,44731.469999999994,1,34,1,3,2
1919.1100000000001,64.0,75.0,1.0,101.25,0,10,2,0,0
0.26,36.0,265.0,1.0,29854.729999999996,1,12,1,1,0
1919.1100000000001,74.0,95.0,1.0,14977.99,1,31,0,2,2
1919.1100000000001,79.0,102.0,1.0,44731.469999999994,1,38,0,2,2
1919.1100000000001,80.0,64.0,1.0,14977.99,1,15,2,2,1
1919.1100000000001,38.0,105.0,1.0,29854.729999999996,1,38,1,1,2
1919.1100000000001,46.0,174.0,1.0,44731.469999999994,1,13,2,1,0
0.26,53.0,14.0,1.0,44731.469999999994,1,8,2,2,0
1919.1100000000001,68.0,104.0,1.0,14977.99,0,31,2,2,2
1919.1100000000001,28.0,193.0,1.0,14977.99,0,41,1,1,2
1919.1100000000001,66.0,146.0,1.0,14977.99,1,1,2,2,0
1919.1100000000001,44.0,51.00000000000001,1.0,29854.729999999996,1,12,2,0,0
1919.1100000000001,54.0,132.0,1.0,14977.99,1,4,2,1,0
1919.1100000000001,29.0,50.00000000000001,1.0,44731.469999999994,1,36,2,1,2
1919.1100000000001,41.0,88.0,1.0,29854.729999999996,1,20,0,0,1
1919.1100000000001,35.0,111.0,1.0,29854.729999999996,1,32,1,0,2
1919.1100000000001,53.0,86.0,1.0,14977.99,1,7,0,1,0
1919.1100000000001,37.0,142.0,1.0,14977.99,1,13,1,1,0
1919.1100000000001,29.0,144.0,1.0,14977.99,1,9,0,1,0
1919.1100000000001,63.0,118.0,1.0,101.25,1,28,1,0,1
1919.1100000000001,74.0,230.0,1.0,44731.469999999994,1,10,0,2,0
1919.1100000000001,28.0,85.0,1.0,44731.469999999994,1,17,0,1,1
1919.1100000000001,57.0,89.0,1.0,44731.469999999994,1,16,0,2,1
1919.1100000000001,57.0,142.0,1.0,14977.99,1,11,2,0,0
1919.1100000000001,63.0,133.0,1.0,14977.99,1,9,1,2,0
1919.1100000000001,56.0,134.0,1.0,44731.469999999994,1,17,0,2,1
1919.1100000000001,64.0,162.0,1.0,14977.99,0,17,1,2,1
1919.1100000000001,23.0,14.0,1.0,44731.469999999994,0,21,2,3,1
0.26,44.0,107.99999999999999,1.0,101.25,1,2,2,0,0
1919.1100000000001,29.0,177.0,1.0,29854.729999999996,1,35,2,0,2
1919.1100000000001,80.0,47.0,1.0,14977.99,1,17,0,2,1
0.26,50.0,91.99999999999999,1.0,44731.469999999994,0,22,2,1,1
1919.1100000000001,80.0,45.0,1.0,44731.469999999994,1,6,0,2,0
1919.1100000000001,28.0,160.0,1.0,44731.469999999994,1,7,1,3,0
1919.1100000000001,40.0,17.0,1.0,44731.469999999994,0,26,2,1,1
0.26,44.0,143.0,1.0,101.25,1,11,2,0,0
1919.1100000000001,53.0,58.00000000000001,1.0,29854.729999999996,0,27,1,0,1
1919.1100000000001,68.0,198.0,1.0,14977.99,1,23,0,2,1
1919.1100000000001,18.0,18.999999999999996,1.0,29854.729999999996,1,29,0,3,1
1919.1100000000001,27.0,107.99999999999999,1.0,44731.469999999994,1,37,1,1,2
1919.1100000000001,46.0,276.0,1.0,29854.729999999996,1,38,2,0,2
0.26,70.0,63.0,1.0,44731.469999999994,0,26,1,2,1
1919.1100000000001,67.0,16.0,1.0,101.25,0,34,2,0,2
1919.1100000000001,45.0,29.000000000000004,1.0,29854.729999999996,1,15,1,1,1
1919.1100000000001,29.0,28.0,1.0,44731.469999999994,1,36,0,1,2
0.26,36.0,86.0,1.0,14977.99,1,23,0,0,1
1919.1100000000001,55.0,143.0,1.0,44731.469999999994,1,36,0,2,2
1919.1100000000001,54.0,285.0,1.0,29854.729999999996,1,7,2,1,0
1919.1100000000001,65.0,149.0,1.0,44731.469999999994,0,6,1,2,0
1919.1100000000001,18.0,136.0,1.0,44731.469999999994,0,18,1,3,1
1919.1100000000001,60.0,119.0,1.0,14977.99,0,29,1,2,1
1919.1100000000001,34.0,58.00000000000001,1.0,14977.99,1,28,1,1,1
1919.1100000000001,26.0,241.0,1.0,14977.99,1,23,1,1,1
0.26,58.0,75.99999999999999,1.0,101.25,1,12,1,0,0
1919.1100000000001,26.0,247.0,1.0,29854.729999999996,1,25,0,3,1
1919.1100000000001,63.0,49.0,1.0,14977.99,1,26,1,2,1
1919.1100000000001,52.0,79.0,1.0,14977.99,1,21,2,2,1
1919.1100000000001,54.0,30.0,1.0,44731.469999999994,1,41,0,2,2
1919.1100000000001,70.0,163.0,1.0,44731.469999999994,1,2,2,2,0
1919.1100000000001,58.0,45.99999999999999,1.0,29854.729999999996,0,29,1,4,1
1919.1100000000001,22.0,68.00000000000001,1.0,44731.469999999994,0,39,2,3,2
1919.1100000000001,37.0,176.0,1.0,14977.99,1,18,1,1,1
1919.1100000000001,79.0,165.0,1.0,29854.729999999996,1,43,2,2,2
1919.1100000000001,57.0,214.0,1.0,44731.469999999994,1,38,0,2,2
1919.1100000000001,66.0,245.0,1.0,29854.729999999996,1,24,0,0,1
0.26,79.0,151.99999999999997,1.0,14977.99,1,9,1,2,0
1919.1100000000001,66.0,174.0,1.0,14977.99,0,32,1,2,2
1919.1100000000001,18.0,139.0,1.0,29854.729999999996,1,40,1,3,2
0.26,24.0,55.0,1.0,44731.469999999994,1,1,2,3,0
1919.1100000000001,41.0,168.00000000000003,1.0,29854.729999999996,1,43,1,0,2
1919.1100000000001,22.0,222.0,1.0,44731.469999999994,1,31,0,3,2
1919.1100000000001,42.0,37.0,1.0,14977.99,0,26,1,0,1
0.26,68.0,75.99999999999999,1.0,101.25,1,22,2,0,1
1919.1100000000001,52.0,93.0,1.0,29854.729999999996,1,15,0,0,1
1919.1100000000001,23.0,63.0,1.0,44731.469999999994,0,40,0,3,2
1919.1100000000001,63.0,111.0,1.0,14977.99,0,3,1,2,0
1919.1100000000001,34.0,91.0,1.0,44731.469999999994,1,17,1,1,1
1919.1100000000001,46.0,175.0,1.0,101.25,1,12,0,0,0
1919.1100000000001,34.0,277.0,1.0,101.25,1,34,2,0,2
1919.1100000000001,26.0,100.00000000000001,1.0,44731.469999999994,1,28,2,3,1
1919.1100000000001,36.0,55.0,1.0,29854.729999999996,0,9,2,0,0
1919.1100000000001,20.0,91.0,1.0,44731.469999999994,1,17,1,3,1
1919.1100000000001,73.0,30.999999999999996,1.0,44731.469999999994,0,35,2,2,2
1919.1100000000001,21.0,131.0,1.0,44731.469999999994,1,31,0,3,2
1919.1100000000001,55.0,14.0,1.0,101.25,1,34,1,0,2
1919.1100000000001,61.0,82.0,1.0,14977.99,1,23,0,2,1
1919.1100000000001,20.0,297.0,1.0,44731.469999999994,1,6,2,3,0
1919.1100000000001,18.0,116.00000000000001,1.0,44731.469999999994,2,6,0,3,0
1919.1100000000001,55.0,126.0,1.0,29854.729999999996,1,11,1,1,0
1919.1100000000001,26.0,144.0,1.0,44731.469999999994,1,3,0,3,0
1919.1100000000001,42.0,162.0,1.0,14977.99,1,35,3,1,2
1919.1100000000001,32.0,117.0,1.0,29854.729999999996,1,13,0,0,0
1919.1100000000001,21.0,252.0,1.0,44731.469999999994,1,1,1,3,0
1919.1100000000001,32.0,158.0,1.0,101.25,1,29,1,0,1
1919.1100000000001,46.0,40.0,1.0,14977.99,1,5,2,1,0
0.26,29.0,39.0,1.0,44731.469999999994,1,12,0,0,0
1919.1100000000001,78.0,110.0,1.0,44731.469999999994,1,21,1,2,1
0.26,69.0,90.0,1.0,14977.99,1,37,0,2,2
1919.1100000000001,28.0,188.0,1.0,29854.729999999996,1,18,2,1,1
0.26,55.0,139.0,1.0,14977.99,1,18,2,1,1
1919.1100000000001,77.0,159.0,1.0,14977.99,1,42,2,2,2
1919.1100000000001,56.0,165.0,1.0,14977.99,1,27,2,2,1
1919.1100000000001,30.0,262.0,1.0,29854.729999999996,1,20,1,1,1
1919.1100000000001,68.0,14.0,1.0,14977.99,0,5,2,4,0
1919.1100000000001,49.0,105.0,1.0,14977.99,1,32,0,0,2
1919.1100000000001,31.0,28.0,1.0,29854.729999999996,1,16,2,1,1
1919.1100000000001,45.0,87.0,1.0,29854.729999999996,1,30,0,0,2
1919.1100000000001,21.0,74.0,1.0,44731.469999999994,1,33,0,3,2
0.26,60.0,227.0,1.0,14977.99,1,17,2,1,1
1919.1100000000001,41.0,128.0,1.0,44731.469999999994,0,37,2,1,2
1919.1100000000001,75.0,164.0,1.0,14977.99,1,8,1,2,0
1919.1100000000001,49.0,150.0,1.0,29854.729999999996,0,25,1,1,1
1919.1100000000001,55.0,196.0,1.0,29854.729999999996,1,1,1,2,0
1919.1100000000001,26.0,172.0,1.0,29854.729999999996,0,7,2,1,0
1919.1100000000001,52.0,238.0,1.0,14977.99,1,7,0,2,0
1919.1100000000001,51.0,37.0,1.0,101.25,1,29,0,0,1
0.26,53.0,83.0,1.0,14977.99,1,17,2,2,1
1919.1100000000001,65.0,164.0,1.0,44731.469999999994,1,19,1,2,1
1919.1100000000001,19.0,95.0,1.0,44731.469999999994,1,11,1,3,0
1919.1100000000001,23.0,34.0,1.0,44731.469999999994,0,30,1,3,2
1919.1100000000001,68.0,115.0,1.0,29854.729999999996,1,18,2,0,1
1919.1100000000001,30.0,146.0,1.0,44731.469999999994,0,11,2,0,0
1919.1100000000001,18.0,61.99999999999999,1.0,44731.469999999994,1,36,2,3,2
1919.1100000000001,29.0,157.0,1.0,101.25,1,29,1,0,1
0.26,18.0,105.0,1.0,44731.469999999994,0,11,2,3,0
1919.1100000000001,42.0,30.999999999999996,1.0,44731.469999999994,0,36,2,1,2
1919.1100000000001,69.0,44.0,1.0,14977.99,1,39,2,2,2
1919.1100000000001,51.0,279.0,1.0,29854.729999999996,1,11,1,0,0
0.26,22.0,252.0,1.0,44731.469999999994,0,20,0,3,1
1919.1100000000001,27.0,69.00000000000001,1.0,29854.729999999996,1,11,0,1,0
0.26,37.0,100.00000000000001,1.0,14977.99,1,24,3,1,1
1919.1100000000001,21.0,91.99999999999999,1.0,44731.469999999994,0,32,2,3,2
1919.1100000000001,33.0,162.0,1.0,101.25,1,7,2,0,0
1919.1100000000001,72.0,142.0,1.0,14977.99,1,4,2,2,0
1919.1100000000001,18.0,138.0,1.0,44731.469999999994,1,33,0,3,2
1919.1100000000001,73.0,100.00000000000001,1.0,44731.469999999994,0,13,1,2,0
1919.1100000000001,48.0,45.99999999999999,1.0,44731.469999999994,1,31,0,1,2
0.26,37.0,63.0,1.0,101.25,1,38,0,0,2
1919.1100000000001,27.0,265.0,1.0,44731.469999999994,1,6,0,3,0
1919.1100000000001,78.0,107.0,1.0,14977.99,1,35,2,2,2
1919.1100000000001,64.0,113.0,1.0,44731.469999999994,0,26,1,2,1
1919.1100000000001,35.0,47.0,1.0,14977.99,0,31,0,1,2
1919.1100000000001,18.0,66.0,1.0,44731.469999999994,1,22,2,3,1
1919.1100000000001,28.0,135.0,1.0,44731.469999999994,1,40,2,1,2
1919.1100000000001,70.0,180.0,1.0,44731.469999999994,1,8,1,2,0
0.26,29.0,140.0,1.0,29854.729999999996,1,38,2,0,2
0.26,44.0,153.0,1.0,14977.99,1,27,2,1,1
1919.1100000000001,38.0,88.0,1.0,29854.729999999996,1,34,0,1,2
1919.1100000000001,20.0,35.0,1.0,44731.469999999994,1,40,1,3,2
1919.1100000000001,19.0,56.0,1.0,14977.99,1,35,1,3,2
1919.1100000000001,25.0,139.0,1.0,44731.469999999994,1,7,0,3,0
0.26,65.0,203.0,1.0,29854.729999999996,1,1,1,0,0
1919.1100000000001,25.0,145.0,1.0,44731.469999999994,0,41,2,3,2
1919.1100000000001,49.0,120.0,1.0,29854.729999999996,0,23,2,1,1
1919.1100000000001,31.0,10.0,1.0,29854.729999999996,1,5,2,0,0
1919.1100000000001,62.0,158.0,1.0,44731.469999999994,0,38,1,0,2
1919.1100000000001,22.0,59.00000000000001,1.0,44731.469999999994,1,5,1,3,0
0.26,23.0,219.0,1.0,44731.469999999994,1,1,1,3,0
1919.1100000000001,55.0,110.0,1.0,29854.729999999996,1,20,3,1,1
1919.1100000000001,30.0,105.0,1.0,101.25,1,4,1,0,0
1919.1100000000001,46.0,26.0,1.0,14977.99,0,20,0,0,1
1919.1100000000001,57.0,66.0,1.0,29854.729999999996,1,21,1,1,1
0.26,41.0,40.0,1.0,14977.99,1,22,0,1,1
1919.1100000000001,63.0,77.0,1.0,29854.729999999996,1,15,0,2,1
1919.1100000000001,33.0,204.0,1.0,44731.469999999994,1,33,1,1,2
1919.1100000000001,30.0,43.0,1.0,14977.99,1,31,2,1,2
1919.1100000000001,36.0,67.0,1.0,29854.729999999996,1,13,0,0,0
1919.1100000000001,78.0,81.0,1.0,14977.99,1,30,2,2,2
1919.1100000000001,44.0,45.0,1.0,29854.729999999996,1,18,1,0,1
1919.1100000000001,79.0,109.0,1.0,14977.99,1,32,1,2,2
1919.1100000000001,19.0,32.0,1.0,44731.469999999994,1,13,1,3,0
1919.1100000000001,23.0,155.0,1.0,44731.469999999994,1,14,0,3,0
0.26,25.0,37.99999999999999,1.0,44731.469999999994,1,16,0,3,1
1919.1100000000001,57.0,25.000000000000004,1.0,29854.729999999996,1,23,0,0,1
1919.1100000000001,50.0,103.0,1.0,44731.469999999994,1,43,1,1,2
1919.1100000000001,41.0,53.00000000000001,1.0,44731.469999999994,0,14,1,1,0
1919.1100000000001,27.0,57.0,1.0,44731.469999999994,1,17,0,3,1
1919.1100000000001,18.0,22.0,1.0,44731.469999999994,1,24,1,3,1
1919.1100000000001,47.0,129.0,1.0,29854.729999999996,1,23,0,1,1
1919.1100000000001,61.0,269.0,1.0,14977.99,1,15,0,2,1
1919.1100000000001,63.0,107.99999999999999,1.0,14977.99,0,21,2,2,1
1919.1100000000001,52.0,109.0,1.0,44731.469999999994,0,27,1,2,1
1919.1100000000001,39.0,68.00000000000001,1.0,14977.99,1,39,2,1,2
1919.1100000000001,31.0,178.0,1.0,29854.729999999996,2,16,0,0,1
1919.1100000000001,33.0,51.00000000000001,1.0,44731.469999999994,1,21,1,1,1
1919.1100000000001,27.0,278.0,1.0,14977.99,1,8,2,1,0
1919.1100000000001,52.0,63.0,1.0,44731.469999999994,0,43,2,2,2
1919.1100000000001,57.0,99.0,1.0,44731.469999999994,1,21,2,0,1
1919.1100000000001,28.0,26.0,1.0,44731.469999999994,1,17,1,3,1
1919.1100000000001,73.0,40.0,1.0,44731.469999999994,0,20,2,2,1
1919.1100000000001,27.0,215.99999999999997,1.0,44731.469999999994,1,11,0,3,0
1919.1100000000001,66.0,161.0,1.0,101.25,1,25,0,0,1
1919.1100000000001,20.0,109.0,1.0,44731.469999999994,1,24,0,3,1
1919.1100000000001,64.0,122.0,1.0,44731.469999999994,1,5,1,2,0
1919.1100000000001,41.0,103.0,1.0,14977.99,1,15,2,1,1
1919.1100000000001,58.0,228.0,1.0,29854.729999999996,0,41,1,1,2
1919.1100000000001,58.0,11.0,1.0,29854.729999999996,1,19,0,0,1
1919.1100000000001,22.0,100.00000000000001,1.0,44731.469999999994,1,20,0,3,1
1919.1100000000001,55.0,87.0,1.0,14977.99,1,27,1,1,1
1919.1100000000001,59.0,14.0,1.0,29854.729999999996,1,16,2,0,1
1919.1100000000001,79.0,119.0,1.0,14977.99,1,0,1,2,0
1919.1100000000001,35.0,146.0,1.0,14977.99,0,14,2,0,0
1919.1100000000001,66.0,147.0,1.0,14977.99,1,39,1,0,2
1919.1100000000001,26.0,170.0,1.0,44731.469999999994,1,39,0,3,2
1919.1100000000001,66.0,43.0,1.0,101.25,1,4,0,0,0
1919.1100000000001,68.0,158.0,1.0,101.25,1,31,0,0,2
1919.1100000000001,51.0,94.0,1.0,14977.99,1,23,1,2,1
1919.1100000000001,60.0,180.0,1.0,44731.469999999994,1,26,0,1,1
1919.1100000000001,34.0,141.0,1.0,101.25,0,38,2,0,2
1919.1100000000001,57.0,47.0,1.0,14977.99,1,26,0,1,1
1919.1100000000001,72.0,105.0,1.0,14977.99,1,2,1,2,0
1919.1100000000001,79.0,202.0,1.0,44731.469999999994,1,37,2,2,2
0.26,60.0,86.0,1.0,101.25,0,21,1,0,1
1919.1100000000001,76.0,43.0,1.0,44731.469999999994,0,30,2,2,2
1919.1100000000001,38.0,37.99999999999999,1.0,29854.729999999996,1,36,2,1,2
1919.1100000000001,58.0,64.0,1.0,29854.729999999996,0,33,2,0,2
1919.1100000000001,57.0,269.0,1.0,44731.469999999994,1,14,2,2,0
1919.1100000000001,68.0,34.0,1.0,101.25,1,33,1,0,2
1919.1100000000001,64.0,135.0,1.0,101.25,0,34,1,0,2
1919.1100000000001,31.0,47.0,1.0,29854.729999999996,0,41,1,1,2
1919.1100000000001,45.0,48.0,1.0,44731.469999999994,1,15,2,1,1
1919.1100000000001,44.0,80.0,1.0,101.25,1,13,1,0,0
1919.1100000000001,79.0,115.0,1.0,14977.99,1,5,0,2,0
1919.1100000000001,24.0,160.0,1.0,29854.729999999996,1,32,1,3,2
1919.1100000000001,34.0,261.0,1.0,44731.469999999994,0,15,2,1,1
1919.1100000000001,27.0,37.99999999999999,1.0,44731.469999999994,1,10,1,3,0
1919.1100000000001,70.0,145.0,1.0,14977.99,1,19,3,2,1
1919.1100000000001,76.0,178.0,1.0,14977.99,1,31,2,2,2
0.26,36.0,121.0,1.0,101.25,1,29,1,0,1
1919.1100000000001,49.0,178.0,1.0,29854.729999999996,1,12,0,1,0
1919.1100000000001,28.0,35.0,1.0,44731.469999999994,1,41,2,3,2
1919.1100000000001,51.0,66.0,1.0,44731.469999999994,0,17,1,2,1
1919.1100000000001,41.0,247.99999999999997,1.0,14977.99,1,21,0,1,1
1919.1100000000001,26.0,55.0,1.0,44731.469999999994,1,21,1,3,1
0.26,23.0,22.0,1.0,14977.99,0,22,1,3,1
1919.1100000000001,55.0,150.0,1.0,101.25,0,34,1,0,2
1919.1100000000001,63.0,15.0,1.0,14977.99,1,4,0,0,0
1919.1100000000001,51.0,159.0,1.0,29854.729999999996,0,19,1,0,1
1919.1100000000001,73.0,176.0,1.0,14977.99,1,8,0,4,0
1919.1100000000001,58.0,147.0,1.0,44731.469999999994,1,5,2,0,0
1919.1100000000001,26.0,71.0,1.0,14977.99,0,23,1,3,1
1919.1100000000001,68.0,157.0,1.0,101.25,1,41,1,0,2
1919.1100000000001,64.0,272.0,1.0,14977.99,1,32,0,2,2
1919.1100000000001,22.0,146.0,1.0,44731.469999999994,1,35,1,3,2
1919.1100000000001,24.0,45.99999999999999,1.0,44731.469999999994,1,4,0,3,0
1919.1100000000001,58.0,268.0,1.0,44731.469999999994,1,10,1,0,0
1919.1100000000001,46.0,175.0,1.0,44731.469999999994,1,7,0,1,0
0.26,25.0,94.0,1.0,44731.469999999994,0,5,0,3,0
0.26,25.0,29.000000000000004,1.0,44731.469999999994,1,34,0,3,2
1919.1100000000001,25.0,140.0,1.0,44731.469999999994,0,35,1,3,2
1919.1100000000001,31.0,169.0,1.0,44731.469999999994,1,20,1,1,1
1919.1100000000001,54.0,165.0,1.0,14977.99,1,12,1,1,0
0.26,42.0,128.0,1.0,14977.99,1,4,0,1,0
0.26,62.0,102.0,1.0,29854.729999999996,1,35,2,2,2
1919.1100000000001,22.0,129.0,1.0,44731.469999999994,1,29,1,3,1
1919.1100000000001,62.0,69.00000000000001,1.0,44731.469999999994,1,29,0,2,1
0.26,43.0,129.0,1.0,44731.469999999994,1,28,2,0,1
1919.1100000000001,37.0,70.0,1.0,14977.99,1,38,0,1,2
1919.1100000000001,22.0,37.99999999999999,1.0,44731.469999999994,1,5,1,3,0
1919.1100000000001,52.0,84.00000000000001,1.0,14977.99,0,19,2,2,1
1919.1100000000001,56.0,26.999999999999996,1.0,101.25,1,13,1,0,0
1919.1100000000001,79.0,123.99999999999999,1.0,14977.99,1,2,2,2,0
1919.1100000000001,54.0,111.0,1.0,14977.99,1,11,0,2,0
1919.1100000000001,68.0,55.0,1.0,14977.99,1,6,0,2,0
1919.1100000000001,46.0,98.0,1.0,14977.99,1,27,1,0,1
0.26,65.0,128.0,1.0,101.25,1,23,0,0,1
1919.1100000000001,25.0,30.999999999999996,1.0,44731.469999999994,1,15,1,3,1
1919.1100000000001,69.0,69.00000000000001,1.0,14977.99,0,23,0,0,1
1919.1100000000001,32.0,11.0,1.0,44731.469999999994,0,40,1,1,2
1919.1100000000001,67.0,73.0,1.0,14977.99,1,6,2,2,0
1919.1100000000001,62.0,147.0,1.0,29854.729999999996,0,29,1,0,1
1919.1100000000001,18.0,20.0,1.0,44731.469999999994,1,19,2,3,1
1919.1100000000001,28.0,53.99999999999999,1.0,29854.729999999996,1,23,0,3,1
1919.1100000000001,27.0,291.0,1.0,14977.99,1,24,1,1,1
0.26,77.0,93.0,1.0,14977.99,0,6,1,2,0
1919.1100000000001,62.0,26.999999999999996,1.0,14977.99,1,18,0,2,1
0.26,18.0,277.0,1.0,44731.469999999994,1,31,0,3,2
1919.1100000000001,45.0,63.0,1.0,14977.99,1,33,1,1,2
1919.1100000000001,20.0,47.0,1.0,44731.469999999994,1,25,0,3,1
1919.1100000000001,26.0,72.0,1.0,14977.99,1,34,1,3,2
1919.1100000000001,63.0,51.00000000000001,1.0,44731.469999999994,1,17,1,0,1
1919.1100000000001,39.0,122.0,1.0,14977.99,1,14,2,0,0
1919.1100000000001,30.0,138.0,1.0,44731.469999999994,1,41,0,1,2
1919.1100000000001,42.0,51.00000000000001,1.0,44731.469999999994,2,2,2,1,0
1919.1100000000001,26.0,49.0,1.0,44731.469999999994,1,12,2,1,0
1919.1100000000001,37.0,242.0,1.0,29854.729999999996,1,36,2,1,2
1919.1100000000001,63.0,135.0,1.0,44731.469999999994,1,14,0,2,0
1919.1100000000001,67.0,79.0,1.0,44731.469999999994,1,32,1,2,2
1919.1100000000001,79.0,51.00000000000001,1.0,14977.99,1,24,2,2,1
1919.1100000000001,31.0,164.0,1.0,44731.469999999994,1,35,0,1,2
1919.1100000000001,52.0,40.0,1.0,44731.469999999994,0,31,3,0,2
1919.1100000000001,28.0,21.000000000000004,1.0,44731.469999999994,1,13,1,3,0
1919.1100000000001,19.0,150.0,1.0,44731.469999999994,1,3,2,3,0
1919.1100000000001,32.0,65.0,1.0,14977.99,1,5,2,1,0
0.26,25.0,48.0,1.0,44731.469999999994,0,2,1,3,0
1919.1100000000001,71.0,157.0,1.0,44731.469999999994,1,25,1,2,1
1919.1100000000001,26.0,269.0,1.0,44731.469999999994,1,37,2,3,2
1919.1100000000001,24.0,63.0,1.0,44731.469999999994,1,1,2,3,0
1919.1100000000001,56.0,64.0,1.0,44731.469999999994,0,27,1,2,1
1919.1100000000001,36.0,273.0,1.0,44731.469999999994,1,4,0,1,0
1919.1100000000001,74.0,72.0,1.0,14977.99,1,9,0,2,0
1919.1100000000001,58.0,137.0,1.0,44731.469999999994,1,33,1,2,2
1919.1100000000001,23.0,82.0,1.0,44731.469999999994,1,14,1,3,0
1919.1100000000001,54.0,35.0,1.0,14977.99,1,26,0,2,1
1919.1100000000001,34.0,298.0,1.0,44731.469999999994,1,20,1,0,1
1919.1100000000001,63.0,11.0,1.0,14977.99,1,21,1,0,1
1919.1100000000001,55.0,126.0,1.0,44731.469999999994,1,4,1,2,0
1919.1100000000001,21.0,153.0,1.0,44731.469999999994,1,25,1,3,1
1919.1100000000001,75.0,125.0,1.0,44731.469999999994,1,14,0,2,0
1919.1100000000001,54.0,71.0,1.0,29854.729999999996,1,37,0,2,2
1919.1100000000001,26.0,45.99999999999999,1.0,44731.469999999994,1,25,1,3,1
1919.1100000000001,63.0,53.00000000000001,1.0,14977.99,0,38,1,2,2
0.26,18.0,122.0,1.0,14977.99,1,20,0,3,1
1919.1100000000001,21.0,116.00000000000001,1.0,44731.469999999994,0,38,1,3,2
1919.1100000000001,24.0,66.0,1.0,44731.469999999994,1,12,1,3,0
1919.1100000000001,58.0,236.0,1.0,14977.99,1,1,1,1,0
1919.1100000000001,28.0,48.0,1.0,44731.469999999994,0,14,0,3,0
1919.1100000000001,65.0,174.0,1.0,14977.99,1,5,2,0,0
1919.1100000000001,26.0,42.00000000000001,1.0,14977.99,1,12,2,1,0
0.26,62.0,37.99999999999999,1.0,14977.99,0,23,1,2,1
1919.1100000000001,35.0,103.0,1.0,44731.469999999994,1,34,0,1,2
1919.1100000000001,30.0,212.0,1.0,44731.469999999994,0,5,1,1,0
1919.1100000000001,56.0,105.0,1.0,14977.99,1,14,2,4,0
1919.1100000000001,44.0,34.0,1.0,14977.99,1,32,2,0,2
0.26,39.0,131.0,1.0,14977.99,1,23,0,1,1
1919.1100000000001,65.0,107.99999999999999,1.0,44731.469999999994,2,30,2,2,2
1919.1100000000001,27.0,101.0,1.0,44731.469999999994,1,18,0,3,1
1919.1100000000001,32.0,30.999999999999996,1.0,14977.99,1,27,1,1,1
1919.1100000000001,30.0,80.0,1.0,101.25,1,38,2,0,2
1919.1100000000001,53.0,188.0,1.0,14977.99,2,1,1,2,0
1919.1100000000001,28.0,113.0,1.0,44731.469999999994,1,6,2,1,0
1919.1100000000001,54.0,171.0,1.0,44731.469999999994,0,34,2,0,2
1919.1100000000001,56.0,49.0,1.0,101.25,1,5,1,0,0
1919.1100000000001,29.0,148.0,1.0,29854.729999999996,1,6,1,1,0
1919.1100000000001,24.0,77.0,1.0,44731.469999999994,1,13,2,3,0
1919.1100000000001,54.0,68.00000000000001,1.0,14977.99,0,36,2,1,2
1919.1100000000001,20.0,30.999999999999996,1.0,44731.469999999994,1,3,1,3,0
1919.1100000000001,53.0,115.0,1.0,44731.469999999994,1,2,2,1,0
0.26,74.0,247.99999999999997,1.0,14977.99,1,22,2,2,1
1919.1100000000001,22.0,211.0,1.0,14977.99,1,26,0,3,1
1919.1100000000001,32.0,20.0,1.0,14977.99,1,13,1,1,0
1919.1100000000001,42.0,74.0,1.0,14977.99,1,14,1,1,0
1919.1100000000001,28.0,261.0,1.0,29854.729999999996,1,10,2,1,0
1919.1100000000001,22.0,140.0,1.0,44731.469999999994,1,37,2,4,2
1919.1100000000001,25.0,66.0,1.0,14977.99,1,13,2,3,0
1919.1100000000001,48.0,194.0,1.0,44731.469999999994,1,41,1,1,2
1919.1100000000001,60.0,138.0,1.0,14977.99,1,21,1,2,1
1919.1100000000001,45.0,177.0,1.0,29854.729999999996,0,32,2,1,2
1919.1100000000001,61.0,151.0,1.0,44731.469999999994,1,2,2,2,0
1919.1100000000001,53.0,96.0,1.0,44731.469999999994,1,29,1,2,1
1919.1100000000001,52.0,127.0,1.0,44731.469999999994,1,36,0,1,2
0.26,28.0,16.0,1.0,29854.729999999996,1,31,1,4,2
1919.1100000000001,52.0,180.0,1.0,29854.729999999996,1,16,2,1,1
1919.1100000000001,31.0,17.0,1.0,29854.729999999996,1,42,1,0,2
0.26,19.0,105.0,1.0,44731.469999999994,1,26,1,3,1
1919.1100000000001,28.0,50.00000000000001,1.0,44731.469999999994,1,28,0,3,1
1919.1100000000001,68.0,238.0,1.0,29854.729999999996,1,24,1,0,1
1919.1100000000001,31.0,135.0,1.0,29854.729999999996,1,22,1,1,1
1919.1100000000001,35.0,50.00000000000001,1.0,101.25,2,0,2,0,0
1919.1100000000001,24.0,180.0,1.0,44731.469999999994,1,3,2,3,0
1919.1100000000001,51.0,105.0,1.0,44731.469999999994,1,6,0,2,0
1919.1100000000001,37.0,103.0,1.0,29854.729999999996,1,38,2,1,2
0.26,79.0,93.0,1.0,44731.469999999994,1,25,0,4,1
1919.1100000000001,63.0,30.999999999999996,1.0,14977.99,1,6,2,2,0
1919.1100000000001,59.0,132.0,1.0,44731.469999999994,0,24,2,4,1
0.26,47.0,208.0,1.0,29854.729999999996,1,31,1,1,2
